model,scenario,region,variable,unit,subannual,2019,2020,2022,2025,2030,2035,2040,2045,2050
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,aut,Final Energy|Residential and Commercial|Space and Water Heating|Electricity,EJ/yr,Year,0.0402021808549761,0.0394925728163571,0.0388584298925707,0.0400493002316579,0.0420340841301367,0.0501484139094827,0.0582627436888287,0.0628127337186015,0.0673627237483742
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,aut,Final Energy|Residential and Commercial|Space and Water Heating|Gases|Fossil,EJ/yr,Year,0.077846311032772,0.0788732526416424,0.0791282543214038,0.0734950032165215,0.0641062513750512,0.0514119663566816,0.0387176813383121,0.029024571282207,0.0193314612261019
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,aut,Final Energy|Residential and Commercial|Space and Water Heating|Heat,EJ/yr,Year,0.0752109326422214,0.0748494248837232,0.0738843064755201,0.0742208699230104,0.074781809002161,0.0759314475581049,0.0770810861140489,0.0775456288829445,0.0780101716518402
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,aut,Final Energy|Residential and Commercial|Space and Water Heating|Liquids|Fossil,EJ/yr,Year,0.0570270754396915,0.0558575168251991,0.0550885163247585,0.0503552611917257,0.042466502636671,0.0323515050113201,0.0222365073859691,0.0163698541000485,0.0105032008141279
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,aut,Final Energy|Residential and Commercial|Space and Water Heating|Solar,EJ/yr,Year,0.0059450371190905,0.0081452662125229,0.0084233516827225,0.0084249934880062,0.0084277298301458,0.0072176228277385,0.0060075158253312,0.0049135661683976,0.0038196165114641
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,aut,Final Energy|Residential and Commercial|Space and Water Heating|Solids|Biomass,EJ/yr,Year,0.0685116607928648,0.0672728613717481,0.0637682818342,0.0559763339842902,0.0429897542344406,0.0306922739255242,0.0183947936166077,0.0125569267111131,0.0067190598056185
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,aut,Final Energy|Residential and Commercial|Space and Water Heating|Solids|Fossil,EJ/yr,Year,0.0009846417233347,0.0008764342637732,0.0007620513788424,0.0006349733666866,0.0004231766797602,0.0002241914135083,2.520614725654013e-05,1.3517156503439764e-05,1.8281657503393944e-06
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,aut,Final Energy|Residential|Electricity,EJ/yr,Year,0.0791445386007146,0.0792100906830116,0.0799798419850127,0.0826454719360436,0.0870881885210949,0.0959829127623095,0.1048776370035239,0.1102692049099655,0.1156607728164071
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,aut,Final Energy|Residential|Gases|Fossil,EJ/yr,Year,0.0544640198349952,0.0571496235497761,0.0566813013283535,0.0516191806964343,0.0431823129765689,0.0345243542833486,0.0258663955901283,0.0196244283943087,0.0133824611984891
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,aut,Final Energy|Residential|Heat,EJ/yr,Year,0.0422482835128903,0.0421485789120197,0.0417752740904688,0.0422928290208801,0.0431554205715656,0.0446004779078066,0.0460455352440476,0.0469164359383285,0.0477873366326093
